shared_material_path_id,font_key,bundle,material_name,property_type,property_name,value,scale,offset
477919381716323141,EPM,download/ui/uifont/japanese/font_material_epm/epm_wuxiaoguo_dongtai.assetbundle,EPM_wuxiaoguo_dongtai,color,_SpecularColor,"1.0,1.0,1.0,1.0",,
477919381716323141,EPM,download/ui/uifont/japanese/font_material_epm/epm_wuxiaoguo_dongtai.assetbundle,EPM_wuxiaoguo_dongtai,color,_UnderlayColor,"0.0,0.0,0.0,0.5",,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,texture,_BumpMap,0,"1.0,1.0","0.0,0.0"
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,texture,_Cube,0,"1.0,1.0","0.0,0.0"
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,texture,_FaceTex,0,"1.0,1.0","0.0,0.0"
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,texture,_MainTex,-3487941317702978074,"1.0,1.0","0.0,0.0"
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,texture,_OutlineTex,0,"1.0,1.0","0.0,0.0"
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_Ambient,0.5,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_Bevel,0.5,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_BevelClamp,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_BevelOffset,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_BevelRoundness,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_BevelWidth,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_BumpFace,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_BumpOutline,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_ColorMask,15.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_CullMode,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_Diffuse,0.5,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_FaceDilate,0.20000000298023224,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_FaceUVSpeedX,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_FaceUVSpeedY,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_GlowInner,0.05000000074505806,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_GlowOffset,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_GlowOuter,0.05000000074505806,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_GlowPower,0.75,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_GradientScale,10.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_LightAngle,3.1415998935699463,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_MaskSoftnessX,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_MaskSoftnessY,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_OutlineSoftness,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_OutlineUVSpeedX,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_OutlineUVSpeedY,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_OutlineWidth,0.20000000298023224,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_PerspectiveFilter,0.875,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_Reflectivity,10.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_ScaleRatioA,0.8999999761581421,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_ScaleRatioB,0.5512499809265137,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_ScaleRatioC,0.5512499809265137,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_ScaleX,1.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_ScaleY,1.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_ShaderFlags,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_Sharpness,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_SpecularPower,2.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_Stencil,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_StencilComp,8.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_StencilOp,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_StencilReadMask,255.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_StencilWriteMask,255.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_TextureHeight,256.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_TextureWidth,256.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_UnderlayDilate,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_UnderlayOffsetX,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_UnderlayOffsetY,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_UnderlaySoftness,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_VertexOffsetX,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_VertexOffsetY,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_WeightBold,0.75,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,float,_WeightNormal,0.0,,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,color,_ClipRect,"-32767.0,-32767.0,32767.0,32767.0",,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,color,_EnvMatrixRotation,"0.0,0.0,0.0,0.0",,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,color,_FaceColor,"1.0,1.0,1.0,1.0",,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,color,_GlowColor,"0.0,1.0,0.0,0.5",,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,color,_MaskCoord,"0.0,0.0,32767.0,32767.0",,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,color,_OutlineColor,"1.0,1.0,1.0,1.0",,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,color,_ReflectFaceColor,"0.0,0.0,0.0,1.0",,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,color,_ReflectOutlineColor,"0.0,0.0,0.0,1.0",,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,color,_SpecularColor,"1.0,1.0,1.0,1.0",,
5346313758352445069,num,download/ui/uifont/japanese/font_material_num/num_bai_0.2_0.2.assetbundle,num_bai_0.2_0.2,color,_UnderlayColor,"0.0,0.0,0.0,0.5",,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,texture,_BumpMap,0,"1.0,1.0","0.0,0.0"
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,texture,_Cube,0,"1.0,1.0","0.0,0.0"
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,texture,_FaceTex,0,"1.0,1.0","0.0,0.0"
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,texture,_MainTex,-3487941317702978074,"1.0,1.0","0.0,0.0"
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,texture,_OutlineTex,0,"1.0,1.0","0.0,0.0"
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_Ambient,0.5,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_Bevel,0.5,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_BevelClamp,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_BevelOffset,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_BevelRoundness,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_BevelWidth,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_BumpFace,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_BumpOutline,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_ColorMask,15.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_CullMode,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_Diffuse,0.5,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_FaceDilate,0.20000000298023224,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_FaceUVSpeedX,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_FaceUVSpeedY,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_GlowInner,0.05000000074505806,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_GlowOffset,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_GlowOuter,0.05000000074505806,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_GlowPower,0.75,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_GradientScale,10.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_LightAngle,3.1415998935699463,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_MaskSoftnessX,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_MaskSoftnessY,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_OutlineSoftness,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_OutlineUVSpeedX,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_OutlineUVSpeedY,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_OutlineWidth,0.20000000298023224,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_PerspectiveFilter,0.875,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_Reflectivity,10.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_ScaleRatioA,0.8999999761581421,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_ScaleRatioB,0.5512499809265137,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_ScaleRatioC,0.5512499809265137,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_ScaleX,1.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_ScaleY,1.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_ShaderFlags,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_Sharpness,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_SpecularPower,2.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_Stencil,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_StencilComp,8.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_StencilOp,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_StencilReadMask,255.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_StencilWriteMask,255.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_TextureHeight,256.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_TextureWidth,256.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_UnderlayDilate,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_UnderlayOffsetX,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_UnderlayOffsetY,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_UnderlaySoftness,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_VertexOffsetX,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_VertexOffsetY,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_WeightBold,0.75,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,float,_WeightNormal,0.0,,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,color,_ClipRect,"-32767.0,-32767.0,32767.0,32767.0",,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,color,_EnvMatrixRotation,"0.0,0.0,0.0,0.0",,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,color,_FaceColor,"1.0,1.0,1.0,1.0",,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,color,_GlowColor,"0.0,1.0,0.0,0.5",,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,color,_MaskCoord,"0.0,0.0,32767.0,32767.0",,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,color,_OutlineColor,"0.9490196108818054,0.7058823704719543,0.25882354378700256,1.0",,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,color,_ReflectFaceColor,"0.0,0.0,0.0,1.0",,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,color,_ReflectOutlineColor,"0.0,0.0,0.0,1.0",,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,color,_SpecularColor,"1.0,1.0,1.0,1.0",,
-1814576754943834585,num,download/ui/uifont/japanese/font_material_num/num_cheng_242_180_66_0.2_0.2.assetbundle,num_cheng_242_180_66_0.2_0.2,color,_UnderlayColor,"0.0,0.0,0.0,0.5",,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,texture,_BumpMap,0,"1.0,1.0","0.0,0.0"
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,texture,_Cube,0,"1.0,1.0","0.0,0.0"
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,texture,_FaceTex,0,"1.0,1.0","0.0,0.0"
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,texture,_MainTex,-3487941317702978074,"1.0,1.0","0.0,0.0"
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,texture,_OutlineTex,0,"1.0,1.0","0.0,0.0"
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_Ambient,0.5,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_Bevel,0.5,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_BevelClamp,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_BevelOffset,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_BevelRoundness,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_BevelWidth,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_BumpFace,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_BumpOutline,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_ColorMask,15.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_CullMode,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_Diffuse,0.5,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_FaceDilate,0.20000000298023224,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_FaceUVSpeedX,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_FaceUVSpeedY,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_GlowInner,0.05000000074505806,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_GlowOffset,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_GlowOuter,0.05000000074505806,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_GlowPower,0.75,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_GradientScale,10.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_LightAngle,3.1415998935699463,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_MaskSoftnessX,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_MaskSoftnessY,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_OutlineSoftness,0.0,,
3398605064068647022,num,download/ui/uifont/japanese/font_material_num/num_shenzong.assetbundle,num_shenzong,float,_OutlineUVSpeedX,0.0,,
