font_key,bundle,font_path_id,glyph_index,width,height,bearing_x,bearing_y,advance,rect_x,rect_y,rect_width,rect_height,scale,atlas_index
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1878,39.71875,37.640625,0.234375,30.796875,44.0,999,232,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1906,38.390625,37.203125,0.5625,30.796875,44.0,1996,401,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1910,38.203125,37.640625,0.5625,30.796875,44.0,299,288,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1913,38.8125,31.671875,2.59375,28.953125,44.0,304,180,40,32,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1914,38.8125,35.875,2.59375,29.5625,44.0,1756,297,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1922,38.8125,35.875,2.59375,29.5625,44.0,1184,238,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1938,38.8125,36.171875,2.59375,29.765625,44.0,703,67,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1941,38.8125,35.96875,2.59375,29.5625,44.0,537,455,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1943,38.8125,36.078125,2.59375,29.765625,44.0,10,460,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1971,38.15625,37.203125,0.5625,30.796875,44.0,1095,67,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1984,43.40625,37.203125,-0.359375,30.796875,44.0,1334,10,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1988,43.40625,37.203125,-0.359375,30.796875,44.0,597,232,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1989,43.40625,37.109375,-0.359375,30.796875,44.0,1360,284,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1990,43.40625,37.109375,-0.359375,30.796875,44.0,1711,468,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1997,43.40625,37.640625,-0.359375,30.796875,44.0,112,180,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,1999,39.6875,37.203125,0.234375,30.796875,44.0,474,509,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2000,39.6875,37.078125,0.234375,30.796875,44.0,1815,348,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2015,38.3125,37.203125,0.640625,30.796875,44.0,1878,67,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2017,38.3125,37.109375,0.640625,30.796875,44.0,125,677,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2026,39.921875,37.203125,0.234375,30.796875,44.0,1217,67,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2028,39.921875,37.109375,0.234375,30.796875,44.0,1632,346,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2036,38.3125,37.203125,0.640625,30.796875,44.0,1878,10,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2037,38.3125,37.109375,0.640625,30.796875,44.0,1643,10,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2045,38.8125,32.3125,2.59375,29.59375,44.0,176,182,40,33,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2046,38.8125,36.078125,2.59375,29.765625,44.0,364,10,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2048,38.8125,36.171875,2.59375,29.765625,44.0,237,295,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2049,38.8125,36.078125,2.59375,29.765625,44.0,1416,412,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2067,38.8125,36.171875,2.59375,29.765625,44.0,601,352,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2069,38.8125,36.171875,2.59375,29.765625,44.0,1457,125,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2071,38.8125,36.078125,2.59375,29.765625,44.0,1760,10,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2084,37.765625,37.59375,0.953125,30.796875,44.0,1475,466,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2102,38.078125,37.203125,0.640625,30.796875,44.0,1928,287,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2159,38.8125,36.078125,2.59375,29.765625,44.0,1117,292,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2186,43.8125,37.203125,-0.765625,30.796875,44.0,973,10,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2198,43.59375,37.640625,-0.4375,30.796875,44.0,176,234,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2200,40.796875,37.203125,-0.875,30.796875,44.0,1521,67,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2201,39.28125,37.078125,0.640625,30.796875,44.0,129,407,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2222,40.28125,37.203125,-1.5625,30.796875,44.0,762,67,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2226,39.90625,37.203125,-0.953125,30.796875,44.0,10,61,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2228,39.03125,37.109375,-0.078125,30.796875,44.0,719,239,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2235,39.96875,37.640625,-1.203125,30.796875,44.0,69,463,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2237,40.796875,37.203125,-0.875,30.796875,44.0,69,406,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2243,40.046875,38.109375,0.640625,30.796875,44.0,1452,181,41,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2259,38.8125,32.59375,2.59375,29.875,44.0,591,289,40,33,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2260,38.8125,37.46875,2.59375,31.15625,44.0,1125,234,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2295,38.8125,36.640625,2.59375,30.234375,44.0,69,237,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2297,38.8125,37.5625,2.59375,31.15625,44.0,478,451,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2323,38.8125,36.640625,2.59375,30.234375,44.0,1608,403,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2329,38.8125,32.59375,2.59375,29.875,44.0,478,399,40,33,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2335,38.8125,37.46875,2.59375,31.15625,44.0,1934,514,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2338,40.28125,37.203125,-1.5625,30.796875,44.0,69,10,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2340,39.90625,37.203125,-0.953125,30.796875,44.0,126,520,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2344,39.921875,37.203125,-1.203125,30.796875,44.0,1640,68,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2357,43.328125,37.640625,-0.28125,30.796875,44.0,1521,10,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2435,43.171875,37.203125,-0.125,30.796875,44.0,480,286,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2437,42.8125,37.203125,0.234375,30.796875,44.0,1933,401,44,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2447,42.734375,38.84375,0.3125,30.796875,44.0,1424,296,44,40,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2461,42.84375,37.078125,0.3125,30.796875,44.0,1630,289,44,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2475,37.921875,37.203125,0.796875,30.796875,44.0,356,123,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2476,37.484375,37.078125,1.234375,30.796875,44.0,792,465,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2483,37.484375,37.203125,1.234375,30.796875,44.0,799,10,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2484,37.484375,37.109375,1.234375,30.796875,44.0,1650,517,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2485,38.8125,37.15625,1.234375,30.796875,44.0,1205,181,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2492,38.4375,37.203125,1.484375,30.796875,44.0,1394,170,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2500,37.921875,37.203125,0.796875,30.796875,44.0,520,66,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2501,37.484375,38.234375,1.234375,30.796875,44.0,187,620,38,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2503,37.796875,37.203125,1.15625,30.796875,44.0,192,68,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2504,37.71875,37.3125,1.234375,31.0,44.0,10,689,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2512,37.6875,37.640625,1.078125,30.796875,44.0,1593,516,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2523,38.8125,32.0,2.59375,29.28125,44.0,281,570,40,33,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2524,38.8125,36.75,2.59375,30.4375,44.0,1811,124,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2525,38.8125,36.84375,2.59375,30.4375,44.0,1053,295,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2533,39.0,38.515625,2.4375,30.4375,44.0,1810,181,40,40,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2538,42.96875,37.203125,0.078125,30.796875,44.0,1095,10,44,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2559,38.8125,32.0,2.59375,29.28125,44.0,10,408,40,33,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2566,38.8125,36.71875,2.59375,30.4375,44.0,1398,113,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2567,38.8125,36.890625,2.59375,30.484375,44.0,708,353,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2569,38.8125,36.84375,2.59375,30.4375,44.0,578,120,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2579,38.0,37.203125,0.953125,30.796875,44.0,1147,177,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2592,37.765625,37.59375,0.953125,30.796875,44.0,292,456,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2609,38.8125,32.0,2.59375,29.28125,44.0,1667,409,40,33,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2611,38.8125,36.84375,2.59375,30.4375,44.0,538,177,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2612,38.8125,36.59375,2.59375,30.28125,44.0,696,123,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2614,38.8125,36.84375,2.59375,30.4375,44.0,1987,178,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2617,38.8125,36.75,2.59375,30.4375,44.0,1217,124,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2624,37.84375,37.203125,0.875,30.796875,44.0,1761,66,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2629,37.921875,37.203125,0.796875,30.796875,44.0,362,285,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2631,37.796875,37.203125,1.15625,30.796875,44.0,817,181,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2632,37.71875,37.3125,1.234375,31.0,44.0,696,180,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2636,37.484375,37.203125,1.234375,30.796875,44.0,421,227,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2637,37.484375,37.109375,1.234375,30.796875,44.0,350,456,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2639,39.25,38.84375,1.234375,30.796875,44.0,1993,458,40,40,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2641,37.8125,38.671875,1.234375,30.796875,44.0,1288,409,39,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2643,43.8125,37.203125,-0.765625,30.796875,44.0,128,67,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2644,43.46875,38.234375,-0.3125,30.796875,44.0,965,346,45,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2651,43.359375,37.109375,-0.3125,30.796875,44.0,881,239,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2654,43.359375,37.640625,-0.3125,30.796875,44.0,128,291,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2656,40.0,37.203125,-0.078125,30.796875,44.0,972,67,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2676,38.15625,37.078125,0.5625,30.796875,44.0,1700,123,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2677,38.390625,37.203125,0.5625,30.796875,44.0,187,10,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2678,38.390625,37.109375,0.5625,30.796875,44.0,68,520,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2680,38.15625,37.203125,0.5625,30.796875,44.0,714,296,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2683,38.203125,37.640625,0.5625,30.796875,44.0,363,66,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2685,40.0,37.203125,-0.078125,30.796875,44.0,1701,66,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2701,38.8125,31.84375,2.59375,29.125,44.0,1874,401,40,33,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2704,38.8125,36.109375,2.59375,29.796875,44.0,1533,517,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2709,38.8125,36.078125,2.59375,29.796875,44.0,184,351,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2733,38.8125,36.171875,2.59375,29.765625,44.0,10,352,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2735,38.8125,36.203125,2.59375,29.796875,44.0,1652,461,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2736,38.8125,36.109375,2.59375,29.796875,44.0,1360,341,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2760,38.8125,36.109375,2.59375,29.796875,44.0,478,343,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2764,38.8125,36.078125,2.59375,29.796875,44.0,419,397,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2765,39.484375,37.203125,-0.765625,30.796875,44.0,1088,124,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2767,39.1875,37.203125,-0.234375,30.796875,44.0,1217,10,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2769,39.1875,37.109375,-0.234375,30.796875,44.0,1534,460,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2772,38.953125,37.109375,-0.234375,30.796875,44.0,537,398,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2860,43.8125,37.5625,-0.765625,31.15625,44.0,908,459,45,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2865,43.359375,37.71875,-0.3125,31.3125,44.0,188,506,45,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2869,43.359375,38.15625,-0.3125,31.3125,44.0,1277,67,45,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2886,39.40625,37.5625,-0.6875,31.15625,44.0,1112,348,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2888,38.390625,37.71875,0.5625,31.3125,44.0,10,118,39,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2890,38.15625,37.71875,0.5625,31.3125,44.0,67,689,39,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2892,38.84375,38.671875,0.5625,31.3125,44.0,245,180,40,40,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2894,38.203125,38.15625,0.5625,31.3125,44.0,856,10,39,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2895,40.0,37.5625,-0.078125,31.15625,44.0,245,10,41,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2921,38.953125,37.71875,-0.234375,31.3125,44.0,125,348,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2930,38.8125,36.765625,2.59375,30.359375,44.0,69,67,40,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2931,38.8125,37.46875,2.59375,31.15625,44.0,1819,10,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2932,38.8125,37.5625,2.59375,31.15625,44.0,1869,232,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2934,38.8125,37.5625,2.59375,31.15625,44.0,1234,298,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2937,38.8125,37.4375,2.59375,31.15625,44.0,66,294,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2938,38.5625,38.109375,0.15625,31.3125,44.0,1302,295,39,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2942,38.5625,38.109375,0.15625,31.3125,44.0,661,237,39,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2962,39.40625,37.5625,-0.6875,31.15625,44.0,1866,290,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2966,38.390625,37.625,0.5625,31.3125,44.0,889,354,39,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,2972,43.125,37.203125,-0.078125,30.796875,44.0,1870,458,45,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3002,38.875,37.203125,1.046875,30.796875,44.0,1808,240,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3023,38.8125,36.171875,2.59375,29.765625,44.0,1571,239,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3064,38.8125,31.921875,2.59375,29.203125,44.0,1985,235,40,33,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3071,37.921875,37.203125,0.796875,30.796875,44.0,340,565,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3076,38.125,37.109375,0.59375,30.796875,44.0,1982,344,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3081,41.84375,37.203125,1.203125,30.796875,44.0,596,408,43,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3084,41.84375,37.203125,1.203125,30.796875,44.0,755,124,43,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3090,38.328125,37.078125,1.59375,30.796875,44.0,129,10,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3094,38.328125,37.109375,1.59375,30.796875,44.0,1346,454,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3100,36.640625,37.203125,2.078125,30.796875,44.0,10,746,37,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3114,38.328125,37.203125,1.59375,30.796875,44.0,420,340,39,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3123,38.8125,31.28125,2.59375,28.5625,44.0,1870,124,40,32,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3130,38.8125,35.875,2.59375,29.5625,44.0,1581,68,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3140,38.8125,35.96875,2.59375,29.5625,44.0,240,239,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3163,38.8125,31.28125,2.59375,28.5625,44.0,1398,62,40,32,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3164,38.8125,35.875,2.59375,29.5625,44.0,1335,125,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3178,36.640625,37.078125,2.078125,30.796875,44.0,10,630,37,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3185,42.6875,37.203125,0.359375,30.796875,44.0,1936,68,44,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3208,37.5625,37.203125,1.15625,30.796875,44.0,544,341,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3217,40.4375,37.203125,-0.515625,30.796875,44.0,1404,468,41,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3226,37.71875,37.203125,1.234375,30.796875,44.0,1999,121,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3248,38.8125,32.15625,2.59375,29.4375,44.0,1687,180,40,33,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3259,38.8125,35.96875,2.59375,29.5625,44.0,1843,515,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3262,38.8125,35.875,2.59375,29.5625,44.0,185,564,40,37,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3282,37.5625,37.203125,1.15625,30.796875,44.0,1925,344,38,38,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3290,43.453125,37.5625,-0.40625,31.15625,44.0,1457,10,45,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3291,43.09375,37.4375,-0.046875,31.15625,44.0,1510,295,45,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3292,43.09375,37.5625,-0.046875,31.15625,44.0,842,296,45,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3293,43.09375,37.46875,-0.046875,31.15625,44.0,407,510,45,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3295,43.09375,37.5625,-0.046875,31.15625,44.0,1936,10,45,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3298,43.09375,38.0,-0.046875,31.15625,44.0,1746,180,45,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3299,39.15625,37.5625,0.765625,31.15625,44.0,243,396,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3307,39.1875,38.0,0.765625,31.15625,44.0,1158,62,40,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3315,38.28125,37.5625,0.4375,31.15625,44.0,363,227,39,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3329,38.515625,37.5625,0.4375,31.15625,44.0,1037,10,39,39,1.0,0
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,3335,38.328125,38.0,0.4375,31.15625,44.0,1230,356,39,39,1.0,0
