font_key,bundle,font_path_id,unicode,unicode_hex,char,glyph_index,scale,element_type
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50630,U+C5C6,없,2485,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50640,U+C5D0,에,2492,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50668,U+C5EC,여,2500,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50669,U+C5ED,역,2501,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50672,U+C5F0,연,2503,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50676,U+C5F4,열,2504,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50689,U+C601,영,2512,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50724,U+C624,오,2523,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50725,U+C625,옥,2524,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50728,U+C628,온,2525,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50743,U+C637,옷,2533,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50756,U+C644,완,2538,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50836,U+C694,요,2559,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50857,U+C6A9,용,2566,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50864,U+C6B0,우,2567,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50868,U+C6B4,운,2569,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50896,U+C6D0,원,2579,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50948,U+C704,위,2592,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51004,U+C73C,으,2609,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51008,U+C740,은,2611,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51012,U+C744,을,2612,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51020,U+C74C,음,2614,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51025,U+C751,응,2617,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51032,U+C758,의,2624,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51060,U+C774,이,2629,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51064,U+C778,인,2631,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51068,U+C77C,일,2632,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51076,U+C784,임,2636,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51077,U+C785,입,2637,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51080,U+C788,있,2639,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51082,U+C78A,잊,2641,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51088,U+C790,자,2643,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51089,U+C791,작,2644,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51105,U+C7A1,잡,2651,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51109,U+C7A5,장,2654,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51116,U+C7AC,재,2656,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51201,U+C801,적,2676,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51204,U+C804,전,2677,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51208,U+C808,절,2678,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51216,U+C810,점,2680,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51221,U+C815,정,2683,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51228,U+C81C,제,2685,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51312,U+C870,조,2701,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51320,U+C878,졸,2704,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51333,U+C885,종,2709,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51452,U+C8FC,주,2733,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51456,U+C900,준,2735,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51460,U+C904,줄,2736,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51600,U+C990,즐,2760,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51613,U+C99D,증,2764,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51648,U+C9C0,지,2765,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51652,U+C9C4,진,2767,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51656,U+C9C8,질,2769,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51665,U+C9D1,집,2772,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52264,U+CC28,차,2860,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52280,U+CC38,참,2865,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52285,U+CC3D,창,2869,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52376,U+CC98,처,2886,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52380,U+CC9C,천,2888,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52392,U+CCA8,첨,2890,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52395,U+CCAB,첫,2892,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52397,U+CCAD,청,2894,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52404,U+CCB4,체,2895,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52572,U+CD5C,최,2921,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52628,U+CD94,추,2930,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52629,U+CD95,축,2931,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52632,U+CD98,춘,2932,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52644,U+CDA4,춤,2934,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52649,U+CDA9,충,2937,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52656,U+CDB0,춰,2938,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52712,U+CDE8,취,2942,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52824,U+CE58,치,2962,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52832,U+CE60,칠,2966,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52852,U+CE74,카,2972,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52992,U+CF00,케,3002,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53092,U+CF64,콤,3023,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53356,U+D06C,크,3064,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53412,U+D0A4,키,3071,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53429,U+D0B5,킵,3076,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53444,U+D0C4,탄,3081,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53456,U+D0D0,탐,3084,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53469,U+D0DD,택,3090,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53485,U+D0ED,탭,3094,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53552,U+D130,터,3100,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53596,U+D15C,템,3114,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53664,U+D1A0,토,3123,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53685,U+D1B5,통,3130,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53804,U+D22C,투,3140,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53944,U+D2B8,트,3163,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53945,U+D2B9,특,3164,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54001,U+D2F1,틱,3178,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54028,U+D30C,파,3185,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54140,U+D37C,퍼,3208,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54168,U+D398,페,3217,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54200,U+D3B8,편,3226,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54364,U+D45C,표,3248,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54408,U+D488,품,3259,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54413,U+D48D,풍,3262,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54588,U+D53C,피,3282,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54616,U+D558,하,3290,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54617,U+D559,학,3291,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54620,U+D55C,한,3292,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54624,U+D560,할,3293,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54632,U+D568,함,3295,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54637,U+D56D,항,3298,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54644,U+D574,해,3299,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54665,U+D589,행,3307,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54744,U+D5D8,험,3315,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54788,U+D604,현,3329,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54805,U+D615,형,3335,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54812,U+D61C,혜,3336,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54840,U+D638,호,3340,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54844,U+D63C,혼,3342,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54861,U+D64D,홍,3348,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54868,U+D654,화,3350,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54869,U+D655,확,3351,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54872,U+D658,환,3352,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54924,U+D68C,회,3361,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54925,U+D68D,획,3362,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54980,U+D6C4,후,3373,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54999,U+D6D7,훗,3379,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,65281,U+FF01,！,260,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,65306,U+FF1A,：,285,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,65509,U+FFE5,￥,141,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,78,U+004E,N,45,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53076,U+CF54,코,3019,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50508,U+C54C,알,2440,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,47548,U+B9BC,림,1851,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53080,U+CF58,콘,3021,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,51473,U+C911,중,2742,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,44221,U+ACBD,경,1151,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54532,U+D504,프,3276,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54000,U+D2F0,티,3177,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,53011,U+CF13,켓,3008,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54252,U+D3EC,포,3236,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52286,U+CC3E,찾,2870,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,50556,U+C57C,야,2460,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,47197,U+B85D,록,1786,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52636,U+CD9C,출,2933,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,49380,U+C0E4,샤,2209,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,45684,U+B274,뉴,1483,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,44201,U+ACA9,격,1142,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54540,U+D50C,플,3278,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,52488,U+CD08,초,2909,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,46021,U+B3C5,독,1573,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,45813,U+B2F5,답,1525,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,47168,U+B840,례,1781,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,54889,U+D669,황,3355,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,49452,U+C12C,섬,2231,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,47141,U+B825,력,1773,1.0,1
riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,2268522548353052838,45285,U+B0E5,냥,1404,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,10,U+000A,\n,1,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,32,U+0020, ,1,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,33,U+0021,!,2,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,37,U+0025,%,6,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,40,U+0028,(,9,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,41,U+0029,),10,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,43,U+002B,+,12,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44,U+002C,",",13,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,45,U+002D,-,14,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,46,U+002E,.,15,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,47,U+002F,/,16,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,48,U+0030,0,17,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,49,U+0031,1,18,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,50,U+0032,2,19,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,51,U+0033,3,20,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,52,U+0034,4,21,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,53,U+0035,5,22,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,54,U+0036,6,23,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,55,U+0037,7,24,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,56,U+0038,8,25,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,57,U+0039,9,26,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,58,U+003A,:,27,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,63,U+003F,?,32,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,64,U+0040,@,33,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,65,U+0041,A,34,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,66,U+0042,B,35,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,67,U+0043,C,36,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,68,U+0044,D,37,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,69,U+0045,E,38,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,70,U+0046,F,39,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,76,U+004C,L,45,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,77,U+004D,M,46,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,79,U+004F,O,48,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,82,U+0052,R,51,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,83,U+0053,S,52,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,85,U+0055,U,54,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,86,U+0056,V,55,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,88,U+0058,X,57,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,91,U+005B,[,60,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,93,U+005D,],62,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,95,U+005F,_,64,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,97,U+0061,a,66,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,100,U+0064,d,69,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,102,U+0066,f,71,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,104,U+0068,h,73,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,105,U+0069,i,74,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,111,U+006F,o,80,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,112,U+0070,p,81,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,115,U+0073,s,84,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,116,U+0074,t,85,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,118,U+0076,v,87,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,119,U+0077,w,88,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,120,U+0078,x,89,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,122,U+007A,z,91,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,123,U+007B,{,92,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,125,U+007D,},94,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,126,U+007E,~,95,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,160,U+00A0, ,1,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,183,U+00B7,·,102,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,215,U+00D7,×,129,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,8212,U+2014,—,108,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,8230,U+2026,…,104,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,9678,U+25CE,◎,159,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,12288,U+3000,　,99,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,12289,U+3001,、,100,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,12290,U+3002,。,101,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,12300,U+300C,「,122,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,12301,U+300D,」,123,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,12540,U+30FC,ー,3463,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44032,U+AC00,가,908,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44033,U+AC01,각,909,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44036,U+AC04,간,910,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44048,U+AC10,감,915,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44049,U+AC11,갑,916,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44053,U+AC15,강,920,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44060,U+AC1C,개,926,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44144,U+AC70,거,944,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44148,U+AC74,건,946,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44152,U+AC78,걸,948,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44160,U+AC80,검,950,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44163,U+AC83,것,952,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44172,U+AC8C,게,959,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44176,U+AC90,겐,960,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44192,U+ACA0,겠,965,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44200,U+ACA8,겨,967,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44201,U+ACA9,격,968,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44208,U+ACB0,결,972,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44220,U+ACBC,겼,976,1.0,1
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-724809986894116682,44221,U+ACBD,경,977,1.0,1
