category,name,hierarchyPath,activeSelf,activeInHierarchy,siblingIndex,componentTypes,hasButton,buttonInteractable,hasGraphic,graphicRaycastTarget,imageSprite,anchoredPosition,sizeDelta,localScale,note
"uidock_hierarchy","Renderer2__3403208006665246084","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/sp_maincity__2275674091209698383/Renderer2__3403208006665246084",True,True,2,"RectTransform",False,False,False,False,,"-2.16,-1.808","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer3__-7130592258812653319","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/sp_maincity__2275674091209698383/Renderer3__-7130592258812653319",False,False,3,"RectTransform",False,False,False,False,,"-2.16,-1.808","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_on__2411793564342831924","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_on__2411793564342831924",False,False,1,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,,"0,-10","167,98","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_on__-5510173544870416412__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_on__2411793564342831924/text_on__-5510173544870416412__font_riyu",True,False,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"0,-40","70,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_off__-214759850272892160","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_off__-214759850272892160",True,True,2,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,,"0,-10","167,98","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_off__8693197015696369089__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_off__-214759850272892160/text_off__8693197015696369089__font_riyu",True,True,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"0,-40","70,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","RedDot__3411870868266379925","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/RedDot__3411870868266379925",False,False,3,"CanvasRenderer|Image|RectTransform",False,False,True,False,"fid1_523894093744659759_T_hongdian_1","38.8,67.5","27,27","0.8,0.8,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","SkeletonGraphic (hongdian01)__-4251996018386252402","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/RedDot__3411870868266379925/SkeletonGraphic (hongdian01)__-4251996018386252402",False,False,0,"RectTransform",False,False,False,False,,"0,0","33,32","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_qipao1__-9050064193153203824","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_qipao1__-9050064193153203824",False,False,4,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid1_7394082491903213668_T_hongdiandanshu","40,70","36,33","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_num__7801758371330488663","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_qipao1__-9050064193153203824/text_num__7801758371330488663",False,False,0,"CanvasRenderer|RectTransform|Text",False,False,True,False,,"1.5,0","40,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_qipao2__-1014376862256848298","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_qipao2__-1014376862256848298",False,False,5,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid1_8310869441475037279_T_hongdianshuangshu","40,70","36,33","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_num__6734302884479835448","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_qipao2__-1014376862256848298/text_num__6734302884479835448",True,False,0,"CanvasRenderer|RectTransform|Text",False,False,True,False,,"0,0","40,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_city_qipaoup__7501584913401455250","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_city_qipaoup__7501584913401455250",False,False,6,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid3_8695740265935060658_bg_shengji","26.14,49.58","41,58","1.05,1.05,1.05","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_qipaofast__8525070468584182321","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_qipaofast__8525070468584182321",False,False,7,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid3_912107808622036093_bg_jiasu","24.8,49","66,48","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","num__8618292812933439582__font_num","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_qipaofast__8525070468584182321/num__8618292812933439582__font_num",True,False,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"-13.3,6.6","21.66,50","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_city_qipaoup2__-3677207162392417941","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_city_qipaoup2__-3677207162392417941",False,False,8,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid3_8230669418663780938_guanzhi_kensjz1","-23.5,68","112,41","1.05,1.05,1.05","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_new__-2960132540872145043","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_new__-2960132540872145043",False,False,9,"RectTransform",False,False,False,False,,"37,73.3","27,27","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","NewShow__-4636828953757722680","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_new__-2960132540872145043/NewShow__-4636828953757722680",True,False,0,"RectTransform",False,False,False,False,,"0,0","100,100","0.7,0.7,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","jiarutishi__-8508595273736828006","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi__-8508595273736828006",True,True,7,"RectTransform",False,False,False,False,,"0,305","0,0","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
