"category","source_backed_decision","name","path","active_self","active_in_hierarchy","sibling_index","child_count","component_types","has_button","button_interactable","has_graphic","graphic_enabled","graphic_raycast_target","graphic_maskable","graphic_material","graphic_color","image_sprite","image_type","image_preserve_aspect","text_sample","text_font","text_material","anchor_min","anchor_max","pivot","anchored_position","size_delta","rect_size","local_scale","local_position","local_rotation","screen_rect_valid","screen_rect","screen_min_x","screen_min_y","screen_max_x","screen_max_y","canvas_override_sorting","canvas_sorting_order","canvas_render_mode","nearest_canvas_path","nearest_canvas_sorting_order","canvas_group_alpha","mask_ancestors"
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_qipao1__-3942676366660704621","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/im_qipao1__-3942676366660704621","True","True","2","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,27.3","27,27","27,27","1,1,1","26,27.3,0","0,0,0","True","837.99,541.272,873.707,561.682","837.99","541.272","873.707","561.682","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","RedDot__-728321432063845248","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/im_qipao1__-3942676366660704621/RedDot__-728321432063845248","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","841.562,543.313,870.136,559.641","841.562","543.313","870.136","559.641","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","SkeletonGraphic (hongdian01)__-3018218878304294305","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/im_qipao1__-3942676366660704621/RedDot__-728321432063845248/SkeletonGraphic (hongdian01)__-3018218878304294305","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","837.857,541.801,872.781,561.153","837.857","541.801","872.781","561.153","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","text_num__6796648814279802319","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/im_qipao1__-3942676366660704621/text_num__6796648814279802319","False","False","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","True","True","Default UI Material","1,1,1,1","","","False","","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","0,0","40,30","40,30","1,1,1","0,0,0","0,0,0","True","829.391,540.138,882.306,562.816","829.391","540.138","882.306","562.816","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_fix__7429339777458966780","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/root_red_fix__7429339777458966780","True","True","5","1","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,26","100,100","100,100","1,1,1","26,26,0","0,0,0","True","789.705,512.698,921.992,588.291","789.705","512.698","921.992","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_special__1326020094490593712","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/root_red_fix__7429339777458966780/root_red_special__1326020094490593712","True","True","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","1,1,1","0,0,0","0,0,0","True","789.705,512.698,921.992,588.291","789.705","512.698","921.992","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","spine_root__5567700721871806244","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/spine_root__5567700721871806244","True","True","1","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","0.9,0.9,0.7","0,0,0","0,0,0","True","761.924,496.823,880.983,564.857","761.924","496.823","880.983","564.857","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","txt_act_name__-1268391444804669738__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/txt_act_name__-1268391444804669738__font_riyu","True","True","3","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","옷장과의 약속","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-36","90,14.01","90,14.01","1,1,1","0,-36,0","0,0,0","True","761.924,498.331,880.983,508.922","761.924","498.331","880.983","508.922","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act_16__-4607820658579468155","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155","True","True","15","6","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-500,0","100,100","100,100","1,1,1","-500,0,0","0,0,0","True","887.598,493.044,1019.885,568.636","887.598","493.044","1019.885","568.636","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act__-6255923727477430012","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/btn_act__-6255923727477430012","True","True","4","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","80,80","80,80","1,1,1","0,0,0","0,0,0","True","900.826,500.603,1006.656,561.077","900.826","500.603","1006.656","561.077","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_bg__1868594254142457392","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/im_bg__1868594254142457392","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1182126779076344239_mainpage_BTN_bg","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","79,80","79,80","0.9,0.9,1","0,0,0","0,0,0","True","906.713,503.627,1000.77,558.053","906.713","503.627","1000.77","558.053","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_qipao1__-6620943645781232429","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/im_qipao1__-6620943645781232429","True","True","2","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,27.3","27,27","27,27","1,1,1","26,27.3,0","0,0,0","True","970.277,541.272,1005.995,561.682","970.277","541.272","1005.995","561.682","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","RedDot__6307335397763122487","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/im_qipao1__-6620943645781232429/RedDot__6307335397763122487","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","973.849,543.313,1002.423,559.641","973.849","543.313","1002.423","559.641","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","SkeletonGraphic (hongdian01)__-8277019685984779094","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/im_qipao1__-6620943645781232429/RedDot__6307335397763122487/SkeletonGraphic (hongdian01)__-8277019685984779094","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","970.145,541.801,1005.069,561.153","970.145","541.801","1005.069","561.153","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","text_num__1453819824062722687","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/im_qipao1__-6620943645781232429/text_num__1453819824062722687","False","False","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","True","True","Default UI Material","1,1,1,1","","","False","","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","0,0","40,30","40,30","1,1,1","0,0,0","0,0,0","True","961.679,540.138,1014.594,562.816","961.679","540.138","1014.594","562.816","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_fix__8253267877154792635","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/root_red_fix__8253267877154792635","True","True","5","1","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,26","100,100","100,100","1,1,1","26,26,0","0,0,0","True","921.992,512.698,1054.28,588.291","921.992","512.698","1054.28","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_special__3395837901518343607","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/root_red_fix__8253267877154792635/root_red_special__3395837901518343607","True","True","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","1,1,1","0,0,0","0,0,0","True","921.992,512.698,1054.28,588.291","921.992","512.698","1054.28","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","spine_root__7292938975892668266","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/spine_root__7292938975892668266","True","True","1","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","0.9,0.9,0.7","0,0,0","0,0,0","True","894.212,496.823,1013.271,564.857","894.212","496.823","1013.271","564.857","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","txt_act_name__-9038556042664949858__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_16__-4607820658579468155/txt_act_name__-9038556042664949858__font_riyu","True","True","3","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","옷장과의 약속","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-36","90,14.01","90,14.01","1,1,1","0,-36,0","0,0,0","True","894.212,498.331,1013.271,508.922","894.212","498.331","1013.271","508.922","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act_17__-1732933284312421217","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_17__-1732933284312421217","True","True","16","6","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-400,0","100,100","100,100","1,1,1","-400,0,0","0,0,0","True","1019.885,493.044,1152.173,568.636","1019.885","493.044","1152.173","568.636","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act__-8175135543210688649","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_17__-1732933284312421217/btn_act__-8175135543210688649","True","True","4","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","80,80","80,80","1,1,1","0,0,0","0,0,0","True","1033.114,500.603,1138.944,561.077","1033.114","500.603","1138.944","561.077","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_bg__188373920944577694","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_17__-1732933284312421217/im_bg__188373920944577694","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1182126779076344239_mainpage_BTN_bg","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","79,80","79,80","0.9,0.9,1","0,0,0","0,0,0","True","1039.001,503.627,1133.057,558.053","1039.001","503.627","1133.057","558.053","False","0","","Canvas_MainInterface_1280x720","0","",""
