feedId,title,artName,titleName,canonicalName,createdDate,articleUrl,imageUrl,requestedVariant,matchStatus,matchConfidence,matchedActorId,matchedNameKo,matchedVariant,nameCandidateIds,matchedKind,matchedLocalPath,headImage,cardImage,paintingImage,battleActorBundle,battleActorBundleExists,nameEvidence,visualMatchStatus,visualBestActorId,visualBestKind,visualBestScore,visualPhashDistance,visualHistDistance,visualScoreGap,visualBestLocalPath
2292074,소녀전쟁 | 초선 원화,초선 원화,초선,초선,20230629171220,https://game.naver.com/lounge/girlwars/board/detail/2292074,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMjk2/MDAxNjg4MDIyODUxNzE0.LGXM51q3GbukQ_GNsZ4st9cq0knvcNA6S7IT_9DJmvog.PJWAeSGEas_A8sXIAMxxYG9L8FkufuyUPSMriTa_4RUg.PNG/%EC%B4%88%EC%84%A0.png?type=w1678,base,title_exact,strong,1057,초선,base,1057,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_5dbfd53e4535570f/images/T/-2824748508490925525_1057.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/223832444114562003_head1057.png,,girlswar_merged_extracted/extracted/unity/bundles/b_5dbfd53e4535570f/images/T/-2824748508490925525_1057.png,download/roleprefabsandres/battleprefabandres/1057.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1009,T_ditu,37.875,28,0.8229,0.185,girlswar_merged_extracted/extracted/unity/bundles/b_a523c41f7c579b2d/images/T/-163515760831450490_T_ditu_1009.png
2292067,소녀전쟁 | 여포 원화,여포 원화,여포,여포,20230629171136,https://game.naver.com/lounge/girlwars/board/detail/2292067,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMTQ0/MDAxNjg4MDIyNjUzNDk0.QpvG1-w7C8MyHX5tF5wbr_lfH9VT117_jNz_Bm6DlcIg.mtW-SgKnca14YjnilgU21gLhs83U0cQYO_DbbsCUVicg.JPEG/%EC%97%AC%ED%8F%AC.jpg?type=w1678,base,title_exact,strong,1058,여포,base,1058|21058,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_ec97ae1e506f9dfa/images/T/7095583901615697856_Painting_1058.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/2051714798501219483_head1058.png,girlswar_merged_extracted/extracted/unity/bundles/b_ec97ae1e506f9dfa/images/S/-2308328715294126946_noalphabg_Tujian_1058.png,girlswar_merged_extracted/extracted/unity/bundles/b_ec97ae1e506f9dfa/images/T/7095583901615697856_Painting_1058.png,download/roleprefabsandres/battleprefabandres/1058.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1003,T_ditu,41.745,28,1.1454,0.151,girlswar_merged_extracted/extracted/unity/bundles/b_8b3d57fee82a9285/images/T/1839393199856367028_T_ditu_1003.png
2292060,소녀전쟁 | 징기스칸 원화,징기스칸 원화,징기스칸,칭기스칸,20230629171104,https://game.naver.com/lounge/girlwars/board/detail/2292060,https://nng-phinf.pstatic.net/MjAyMzA2MjlfNzQg/MDAxNjg4MDI0NTgyODI5.IcHkkusxR62Q5ah8lXx6ssdN6uL8EBsk4l9-9rfxO8Yg.m_wXRffjbzV9DDfbrNeO6OL5H073YmWxYI5NGfX2n60g.JPEG/%EC%A7%95%EA%B8%B0%EC%8A%A4%EC%B9%B8.jpg?type=w1678,base,title_alias,medium,1052,칭기스칸,base,1052,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_25bab7291407c37a/images/T/-5336236545053475341_Painting_1052.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-49297372681660278_head1052.png,girlswar_merged_extracted/extracted/unity/bundles/b_25bab7291407c37a/images/S/9189566481790812047_noalphabg_Tujian_1052.png,girlswar_merged_extracted/extracted/unity/bundles/b_25bab7291407c37a/images/T/-5336236545053475341_Painting_1052.png,download/roleprefabsandres/battleprefabandres/1052.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21049,T_ditu,32.833,20,1.0694,2.456,girlswar_merged_extracted/extracted/unity/bundles/b_7e20716a1848baa0/images/T/-7592403483454860029_T_ditu_21049.png
2292055,소녀전쟁 | 아서왕 원화,아서왕 원화,아서왕,아서왕,20230629171026,https://game.naver.com/lounge/girlwars/board/detail/2292055,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMTI4/MDAxNjg4MDIxOTk4MDU1.idfdY79ZpQLx3-O_4gBtIB1u6D9m9ExEsFca6aS6ZWcg.i0URUcmT7KHSh5VtN1ml642jX-_rh81KHnCCJkkC5-0g.JPEG/%EC%95%84%EC%84%9C%EC%99%95.jpg?type=w1678,base,title_exact,strong,1032,아서왕,base,1032,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_be2303aac625897d/images/T/6602531926868155593_1032.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5347361340914592765_head1032.png,,girlswar_merged_extracted/extracted/unity/bundles/b_be2303aac625897d/images/T/6602531926868155593_1032.png,download/roleprefabsandres/battleprefabandres/1032.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1042,T_ditu,40.81,28,1.0675,0.143,girlswar_merged_extracted/extracted/unity/bundles/b_760c09143bc33162/images/T/-1813499788123703046_T_ditu_1042.png
2292050,소녀전쟁 | 히데요시 원화 ,히데요시 원화,히데요시,히데요시,20230629170952,https://game.naver.com/lounge/girlwars/board/detail/2292050,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMjUz/MDAxNjg4MDI0ODcyNzEy.fLoKBilTmsJS6oYcAk3sGcluMZyn8QFUM5S7s2MeJu0g.8pgb3ZeIMyUz271Bc-RmRcN6izUJ8uVdHnfH_EOnXs8g.JPEG/%ED%9E%88%EB%8D%B0%EC%9A%94%EC%8B%9C.jpg?type=w1678,base,title_exact,strong,1053,히데요시,base,1053,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_4e9736560261f8a0/images/T/253371726229555848_Painting_1053.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5620731266701652784_head1053.png,girlswar_merged_extracted/extracted/unity/bundles/b_4e9736560261f8a0/images/S/4892128168727621741_noalphabg_Tujian_1053.png,girlswar_merged_extracted/extracted/unity/bundles/b_4e9736560261f8a0/images/T/253371726229555848_Painting_1053.png,download/roleprefabsandres/battleprefabandres/1053.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1051,T_ditu,37.443,24,1.1202,1.286,girlswar_merged_extracted/extracted/unity/bundles/b_44759c404b863a5d/images/T/5277869099047171576_T_ditu_1051.png
2292045,소녀전쟁 | 사카모토 료마 원화,사카모토 료마 원화,사카모토 료마,사카모토 료마,20230629170909,https://game.naver.com/lounge/girlwars/board/detail/2292045,https://nng-phinf.pstatic.net/MjAyMzA2MjlfNTAg/MDAxNjg4MDIyMTczNjM5.tnT9DR8zvSLq5dVHPUr-OkTtiVpnFIxnSufJCDv074Ug.mgTN4Al-CTq6nP0NJOb6b8HkHFkJ4Yg2L4XByIxu18Ig.JPEG/%EB%A3%8C%EB%A7%88.jpg?type=w1678,base,title_exact,strong,1050,사카모토 료마,base,1050,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_7bcfdee0fbfaf92f/images/T/-2931634297594296035_Painting_1050.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/1113405731238407280_head1050.png,girlswar_merged_extracted/extracted/unity/bundles/b_7bcfdee0fbfaf92f/images/S/6711691156545846404_noalphabg_Tujian_1050.png,girlswar_merged_extracted/extracted/unity/bundles/b_7bcfdee0fbfaf92f/images/T/-2931634297594296035_Painting_1050.png,download/roleprefabsandres/battleprefabandres/1050.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1056,T_ditu,38.971,26,1.0809,0.034,girlswar_merged_extracted/extracted/unity/bundles/b_46483ed1956f31a3/images/T/-5688347885637831846_T_ditu_1056.png
2292040,소녀전쟁 | 오키타 소지 원화 ,오키타 소지 원화,오키타 소지,오키타 소지,20230629170833,https://game.naver.com/lounge/girlwars/board/detail/2292040,https://nng-phinf.pstatic.net/MjAyMzA2MjlfNjIg/MDAxNjg4MDIyNDI1Mzg5.wV4XMmSOWLaa5ejivVH1lufE-NnUjg9TbK0pTkRUN8wg.ln993OmCM8RAQq7B7f6Ok2k-wRZnLohfyNIcqPVy6tQg.PNG/%EC%98%A4%ED%82%A4%ED%83%80%EC%86%8C%EC%A7%80.png?type=w1678,base,title_exact,strong,1048,오키타 소지,base,1048|21048,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_452f02570fddc008/images/T/-7739867282933679765_1048.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7629051162630149606_head1048.png,,girlswar_merged_extracted/extracted/unity/bundles/b_452f02570fddc008/images/T/-7739867282933679765_1048.png,download/roleprefabsandres/battleprefabandres/1048.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,31108,T_ditu,33.724,24,0.8103,6.74,girlswar_merged_extracted/extracted/unity/bundles/b_cf5834cce51ecd08/images/T/-4510238535055420212_T_ditu_31108.png
2292034,소녀전쟁 | 코바야카와 히데아키 원화,코바야카와 히데아키 원화,코바야카와 히데아키,코바야카와 히데아키,20230629170755,https://game.naver.com/lounge/girlwars/board/detail/2292034,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMTkg/MDAxNjg4MDI0MDgzMjMy.sMlZ-8c9vjV5zLoR2MOXEnSnqE1BttpKlK8v-jgcVIEg.12hI0tNJHrbLfqkgyRTHoqac_wCgA8xbSQ-bbfBIWZkg.JPEG/%ED%9E%88%EB%8D%B0%EC%95%84%ED%82%A4.jpg?type=w1678,base,title_exact,strong,1045,코바야카와 히데아키,base,1045,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_37203318cff19af9/images/T/-1468361373476824333_1045.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1392252199602233369_head1045.png,,girlswar_merged_extracted/extracted/unity/bundles/b_37203318cff19af9/images/T/-1468361373476824333_1045.png,download/roleprefabsandres/battleprefabandres/1045.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21049,T_ditu,35.664,24,0.972,1.13,girlswar_merged_extracted/extracted/unity/bundles/b_7e20716a1848baa0/images/T/-7592403483454860029_T_ditu_21049.png
2292028,소녀전쟁 | 콘스탄틴 원화 ,콘스탄틴 원화,콘스탄틴,콘스탄틴,20230629170719,https://game.naver.com/lounge/girlwars/board/detail/2292028,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMjU2/MDAxNjg4MDIzMjkzODA0.61IOIVrVr4cPz_Hfos_EJ9i0eKtjVZz7lJVMeniSHx0g.0uTuhB6nzxiSCZwnpIkcRA5gKvhKEnPBxhQx2JwBR3cg.JPEG/%EC%BD%98%EC%8A%A8%ED%83%84%ED%8B%B4.jpg?type=w1678,base,title_exact,strong,1043,콘스탄틴,base,1043|21043,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_544e14bf07d7e781/images/T/1329990451563219430_1043.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4940895655983359055_head1043.png,,girlswar_merged_extracted/extracted/unity/bundles/b_544e14bf07d7e781/images/T/1329990451563219430_1043.png,download/roleprefabsandres/battleprefabandres/1043.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1030,T_ditu,38.297,24,1.1914,5.688,girlswar_merged_extracted/extracted/unity/bundles/b_27e5bf05e811601e/images/T/-2043653552232837244_T_ditu_1030.png
2292021,소녀전쟁 | 핫토리 한조 원화,핫토리 한조 원화,핫토리 한조,핫토리 한조,20230629170639,https://game.naver.com/lounge/girlwars/board/detail/2292021,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMjg0/MDAxNjg4MDIzNzgxNjMw._n7OEmXVSHWVSRnLqqV6iV6iF3aBUXg3lGG2jefiDxkg.1GP34zM71_PszYwyFv9iDWnx2In5pNcpNRr0Sh8EKIcg.PNG/%ED%95%9C%EC%A1%B0.png?type=w1678,base,title_exact,strong,1031,핫토리 한조,base,1031,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_8d2dadb3f0605ac5/images/T/388438734245454786_1031.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5097700436693442714_head1031.png,,girlswar_merged_extracted/extracted/unity/bundles/b_8d2dadb3f0605ac5/images/T/388438734245454786_1031.png,download/roleprefabsandres/battleprefabandres/1031.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1036,T_ditu,38.042,26,1.0035,3.148,girlswar_merged_extracted/extracted/unity/bundles/b_2516176d6c2b7cc4/images/T/8836626965277414394_T_ditu_1036.png
2292011,소녀전쟁 | 산타 원화,산타 원화,산타,산타,20230629170543,https://game.naver.com/lounge/girlwars/board/detail/2292011,https://nng-phinf.pstatic.net/MjAyMzA2MjlfODkg/MDAxNjg4MDIzMDIzNTMy.Rx5-PmWcG_0g_obiMmhJqLIdHkK-MmTinkkbtfCTbUIg.wpnkvOJBoalWoRZrqZnbdSNwSs2heajqVhmdm1RQK5og.JPEG/%EC%82%B0%ED%83%80.jpg?type=w1678,base,title_exact,strong,1049,산타,base,1049|21049,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_eb679bec80f36520/images/T/-8017996758376753799_1049.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8736095550850036522_head1049.png,,girlswar_merged_extracted/extracted/unity/bundles/b_eb679bec80f36520/images/T/-8017996758376753799_1049.png,download/roleprefabsandres/battleprefabandres/1049.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1062,Painting,36.667,28,0.5972,0.474,girlswar_merged_extracted/extracted/unity/bundles/b_eed7f0324c476cf2/images/T/5659871538832641374_Painting_1062.png
2291981,소녀전쟁 | 클레오파트라 원화,클레오파트라 원화,클레오파트라,클레오파트라,20230629170107,https://game.naver.com/lounge/girlwars/board/detail/2291981,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMjQ5/MDAxNjg4MDIzNDczOTAx.A8Hm7pJ_qtAF9F23yNLQaZe94I6Ex6Fgm8U3-vcnXdwg.RA0_-OC_KCzBPNYTLBabYsXM6TZ6ujPcacuVLfFYwXcg.JPEG/%ED%81%B4%EB%A0%88%EC%98%A4%ED%8C%8C%ED%8A%B8%EB%9D%BC.jpg?type=w1678,base,title_exact,strong,1040,클레오파트라,base,1040,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_d7531ff2fbc87b45/images/T/-5948792205366645100_1040.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4344521047501864761_head1040.png,,girlswar_merged_extracted/extracted/unity/bundles/b_d7531ff2fbc87b45/images/T/-5948792205366645100_1040.png,download/roleprefabsandres/battleprefabandres/1040.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21104,T_ditu,39.75,26,1.1458,0.826,girlswar_merged_extracted/extracted/unity/bundles/b_c361fd7a56a20690/images/T/6400745146473715459_T_ditu_marry_21104.png
2291967,소녀전쟁 | 무사시보 벤케이 원화,무사시보 벤케이 원화,무사시보 벤케이,무사시보 벤케이,20230629170031,https://game.naver.com/lounge/girlwars/board/detail/2291967,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMjUg/MDAxNjg4MDIyNTQzMzI3.Ap_2bPro_ThUGTHvucXzTvRi0FdPvAh_ILmHnBygaI8g.N9aw-Q9qZfc_nt_6rUR5w5xA-mWg5keF5H2vJcdAAOEg.PNG/%EB%B2%A4%EC%BC%80%EC%9D%B4.png?type=w1678,base,title_exact,strong,1028,무사시보 벤케이,base,1028,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_b7e489a83c9880ae/images/T/1401805443981469_1028.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-8379944025553716679_head1028.png,,girlswar_merged_extracted/extracted/unity/bundles/b_b7e489a83c9880ae/images/T/1401805443981469_1028.png,download/roleprefabsandres/battleprefabandres/1028.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1023,Painting,35.883,20,1.1986,0.539,girlswar_merged_extracted/extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/-5554427888751492379_Painting_1023.png
2274465,소녀전쟁 | 이시다 미츠나리 원화,이시다 미츠나리 원화,이시다 미츠나리,이시다 미츠나리,20230627153744,https://game.naver.com/lounge/girlwars/board/detail/2274465,https://nng-phinf.pstatic.net/MjAyMzA2MjdfMjMx/MDAxNjg3ODQ3NzMzODQz.qXtbnC_SuUEoBof0gjpej7aqgrZLQOShMpY6YxZiUn0g.EpVOwJwuGx3xr3VyWJnF4I-qORIVPVSJy3qiqjOOr58g.JPEG/%EB%AF%B8%EC%B8%A0%EB%82%98%EB%A6%AC.jpg?type=w1678,base,title_exact,strong,1047,이시다 미츠나리,base,1047,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_4f87f3752e0a672d/images/T/1905491513977216963_1047.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-4839027455863835652_head1047.png,,girlswar_merged_extracted/extracted/unity/bundles/b_4f87f3752e0a672d/images/T/1905491513977216963_1047.png,download/roleprefabsandres/battleprefabandres/1047.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21073,T_ditu,36.161,22,1.1801,1.122,girlswar_merged_extracted/extracted/unity/bundles/b_a53cf1eed174ee8d/images/T/8894760407326113565_T_ditu_21073.png
2274434,소녀전쟁 | 메이린 원화,메이린 원화,메이린,메이린,20230627153422,https://game.naver.com/lounge/girlwars/board/detail/2274434,https://nng-phinf.pstatic.net/MjAyMzA2MjdfMTA5/MDAxNjg3ODQ3NTk1NDA3.s3-MCd6GUrUF1EEoQVIAsClhsv24Hyht1EIGMnPV95sg.VngwS-LFc7oHMPbdJX81T_HFJXOyCrw_EJFVc8fgTOsg.JPEG/%EB%A9%94%EC%9D%B4%EB%A6%B0.jpg?type=w1678,base,title_exact,strong,1039,메이린,base,1039|21039,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/-9159879528508562660_painting_1039.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/9112488387216167285_head1039.png,,girlswar_merged_extracted/extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/-9159879528508562660_painting_1039.png,download/roleprefabsandres/battleprefabandres/1039.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1039,T_ditu,36.94,28,0.745,1.081,girlswar_merged_extracted/extracted/unity/bundles/b_877b6659dcce2bf6/images/T/-1127199326160469639_T_ditu_1039.png
2274409,소녀전쟁 | 다치바나 긴치요 원화,다치바나 긴치요 원화,다치바나 긴치요,다치바나 긴치요,20230627153123,https://game.naver.com/lounge/girlwars/board/detail/2274409,https://nng-phinf.pstatic.net/MjAyMzA1MjRfNjEg/MDAxNjg0OTA3MDI4MjMz.9Eo_39wWpT6Xq4hKrAyCfVuThyBlQtsnM9laHwgF6ewg.KzxNYrEbN1PEjpjUFHhxeS2ga6KF3WLVeFtmFNKj_2Yg.JPEG/%EB%8B%A4%EC%B9%98%EB%B0%94%EB%82%98_%EA%B8%B4%EC%B9%98%EC%9A%94.jpg?type=w1678,base,title_exact,strong,1026,다치바나 긴치요,base,1026,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_bdb118e468398b08/images/T/-6242712500510257702_1026.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-3265692010036203267_head1026.png,,girlswar_merged_extracted/extracted/unity/bundles/b_bdb118e468398b08/images/T/-6242712500510257702_1026.png,download/roleprefabsandres/battleprefabandres/1026.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1031,T_ditu,35.182,24,0.9319,0.654,girlswar_merged_extracted/extracted/unity/bundles/b_8d2dadb3f0605ac5/images/T/-5790108562045155408_T_ditu_marry_1031.png
2274403,소녀전쟁 | 다치바나 도세츠 원화,다치바나 도세츠 원화,다치바나 도세츠,다치바나 도세츠,20230627153051,https://game.naver.com/lounge/girlwars/board/detail/2274403,https://nng-phinf.pstatic.net/MjAyMzA1MjRfMjg5/MDAxNjg0OTA3MTA1MzUx.41Hw37VRALFrgBOlifyCbzf_VnJvBubbjEdmekliTtMg.68o7FTGbjD8YeqiekDhuoy6kWQ-ANiBxoklQAouNqMIg.JPEG/%EB%8B%A4%EC%B9%98%EB%B0%94%EB%82%98_%EB%8F%84%EC%84%B8%EC%B8%A0.jpg?type=w1678,base,title_exact,strong,1027,다치바나 도세츠,base,1027,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/6406874220938361719_Painting_1027.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7324680795800716506_head1027.png,,girlswar_merged_extracted/extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/6406874220938361719_Painting_1027.png,download/roleprefabsandres/battleprefabandres/1027.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1027,T_ditu,41.214,24,1.4345,0.336,girlswar_merged_extracted/extracted/unity/bundles/b_f138e791e4332b7c/images/T/8629204549911024654_T_ditu_1027.png
